Statement,Label
"Part of his ride was to warn the British that were already there that, Hey, youre not going to succeed.",FALSE
I cut taxes 23 times when I was mayor of New York City.,TRUE
"Governing magazine has estimated that in the states that dont expand Medicaid, a minimum, they said of 40 percent of rural hospitals will close in those states...",FALSE
"In a sweetheart deal members of Congress, thanks to the Obama administration, are going to be the only people in America to get subsidies in the Obamacare exchanges.",FALSE
"Sen. Robert Bennett, R-Utah, cast votes for TARP, the stimulus, and an individual mandate for health care.",FALSE
"Under Republican Governor Chris Christie, tolls cost more. Train and bus rides cost more. College tuition goes up. But Christie protected a tax cut for millionaires.",TRUE
"Some 20,000 Delphi salaried retirees lost up to 70 percent of their pensions as a result of political favoritism and backroom deals.",TRUE
Florida Democrats put my Social Security number and my wifes Employment Identification Number in a mail piece.,TRUE
Says new EPA water regulations would force the state to make drainage canals every bit as clean as pristine Florida river systems.,TRUE
"Sharron Angle supported ""a Scientology plan to give massages to prisoners.""",TRUE
"During eight years under Ronald Reagan, African-American median income rose by about $5,000.",FALSE
The largest enterprise in the world is the federal government of the United States of America,TRUE
Says Oregon ranks 30th in the nation with regard to its incarceration rate.,TRUE
"After 30 years of inaction, we raised fuel standards so that by the middle of the next decade, cars and trucks will go twice as far on a gallon of gas.",TRUE
Says Jeb Bush has released 10 percent of his emails.,FALSE
More private-sector jobs were created in the first eight months of 2010 than in the eight years of the Bush administration.,TRUE
Creeping defense commitments in (the Middle East) and globally now consume over half the U.S. discretionary budget annually.,TRUE
"Karen Handel would have felt like it was OK to go in and abort Sarah Palins son Trig, who has Down syndrome.",FALSE
The U.S. Census believes that by 2030 the majority of Americans will use Spanish as their first language.,FALSE
"As the CEO of HP, Carly Fiorina laid off 30,000 workers.",TRUE
Politicians and their corporate lobbyists are trying to take away my right to spend my paycheck how I want.,FALSE
"91 percent of Latinos support the DREAM Act, which allows undocumented youth to attend college, but Marco Rubio opposes it.",TRUE
I remember landing under sniper fire.,FALSE
Says Mahmoud Ahmadinejad said that if he has a nuclear weapon he will use it to wipe Israel off the face of the earth. He will use it against the United States of America.,FALSE
Bill McCollum on the Arizona immigration law.,FALSE
There are no similar clips of Newt Gingrich talking about how ineffective President Bush was in trying to control North Korea.,FALSE
Says Rick Perry is the guy that tracked down Democratic legislators who fled Texas in 2003.,FALSE
Rhode Islands graduated driving license has saved hundreds of lives.,FALSE
"Eighty-five percent of Floridians who will benefit from expanding Medicaid are single, childless adults.",FALSE
The Wisconsin unemployment rate was higher than the U.S. rate during only three months when Mary Burke was state commerce secretary.,FALSE
Georgia lawmakers fuel up for the session by feasting on wild hogs.,TRUE
Switzerland (where the government) issues every household a gun . . . has the lowest gun related crime rate of any civilized country in the world!!!,FALSE
Says Will Rasmussen falsely claimed he had lived in the West Linn district for about a year.,TRUE
Ninety-five percent of all the wages in Texas are above minimum wage.,TRUE
We dont have a (military) reserve force if something happens.,FALSE
Georgias illegal-immigration legislation simply follows existing federal law.,TRUE
"Saystheres 400,000 anchor babies born in the United States a year, which areindividuals coming to our country and having their children so their children can be U.S. citizens.",FALSE
Wisconsin Gov. Scott Walkers budget okays disposing of unclaimed pound dogs to university research facilities.,FALSE
"Before the HOPE scholarship, 70 percent of the high school students who made 1400 or above on their SAT left the state of Georgia. Now, 70 percent of those stay in the state of Georgia.",FALSE
No Democratic campaign for (Fla.) governor has ever had these kinds of resources this early on in an election cycle.,TRUE
Says Hillary Clinton has spoken such lies about my foreign policy. They said I want Japan to get nuclear weapons. Give me a break.,FALSE
The error rates for the Fulton County elections department are well below the average.,FALSE
"Oregon concealed gun applications include home phone numbers, home address, Social Security numbers, what kinds of guns you have in the house whether you were dishonorably discharged from the military, what controlled substances you are taking and were you ever accused of -- accused, mind you -- of stalking.",TRUE
"When I become the nominee, the Democratic nominee, I will be the only pro-choice candidate on the ballot.",TRUE
"While the smoking rate nationally has fallen, more than 18 percent of Georgians still light up.",TRUE
"While 38 percent of (firearms) dealers that were inspected in 2011 were noncompliant with federal law, only 0.05 percent of inspected dealers had their licenses revoked.",TRUE
"John McCain's tax plan will give no reduction ""for 100-million American families.""",TRUE
I think [a little] less than half of the people in our prisons are in there for less than a year. ... We have people who are check kiters and dont pay child support and we are locking them up in the state pen.,TRUE
"Rob Portmans plan to tax, slash and privatize Social Security would devastate Ohioans.",FALSE
The founders advised non-interventionism.,TRUE
The state constitution clearly says theres not to be a state income tax in Tennessee.,FALSE
The Bush administration prosecuted 190 suspected terrorists in federal courts.,FALSE
Quarterbacks won the (Super Bowl) MVP more than 50 percent of the time.,TRUE
This is the slowest job recovery since Hoover.,FALSE
Says Mitt Romney flip-flopped on abortion.,TRUE
"In the past, President Obama has refused to meet with representatives from Cuban exile organizations.",FALSE
We buy 35 percent of all Chinese exports.,TRUE
53 percent of Americans cut back on their health care in the last year because of costs.,TRUE
Says his transportation plan would make Virginia the first state in the nation to eliminate the state tax on gasoline.,TRUE
Wisconsin now ranks among the top 10 states for out-migration.,FALSE
Weve outdrawn the Super Bowl for a little while now in the arenas and stadiums that weve followed them in for the Super Bowl. Weve gone in after [the NFL] and surpassed their ticket sales.,TRUE
Wisconsin women are paid 81 cents to the dollar of a man doing the same job.,FALSE
Says the states pension and health benefits reform includes the destruction of public sector collective bargaining rights.,TRUE
Says Paul Workman authored legislation providing amnesty for illegal immigrants.,TRUE
